order_id,side,symbol,price,qty
797,ASK,GOOGL,152.18,4
798,BID,GOOGL,150.01,4
799,BID,GOOGL,151.75,1
800,ASK,GOOGL,154.01,4
801,BID,GOOGL,147.83,1
802,BID,GOOGL,146.35,1
803,ASK,GOOGL,154.45,2
804,ASK,GOOGL,153.4,1
805,BID,GOOGL,146.91,5
806,BID,GOOGL,149.37,5
807,ASK,GOOGL,148.22,3
808,BID,GOOGL,150.03,2
809,ASK,GOOGL,152.53,5
810,BID,GOOGL,147.3,2
811,BID,GOOGL,146.11,4
812,BID,GOOGL,150.94,3
813,BID,GOOGL,150.46,4
814,BID,GOOGL,146.65,1
815,BID,GOOGL,151.23,2
816,BID,GOOGL,151.36,2
817,BID,GOOGL,147.23,3
818,ASK,GOOGL,148.16,1
819,ASK,GOOGL,152.28,2
820,ASK,GOOGL,149.12,4
821,ASK,GOOGL,154.5,3
822,BID,GOOGL,151.72,3
823,ASK,GOOGL,150.81,4
824,ASK,GOOGL,150.27,4
825,BID,GOOGL,149.22,5
826,ASK,GOOGL,153.86,2
827,BID,GOOGL,149.56,5
828,BID,GOOGL,147.22,2
829,BID,GOOGL,151.18,1
830,ASK,GOOGL,153.5,2
831,BID,GOOGL,147.26,3
832,BID,GOOGL,145.86,4
833,ASK,GOOGL,152.85,5
834,BID,GOOGL,147.61,3
835,ASK,GOOGL,148.37,3
836,BID,GOOGL,150.07,3
837,ASK,GOOGL,154.79,5
838,ASK,GOOGL,148.7,3
839,ASK,GOOGL,153.07,4
840,ASK,GOOGL,152.31,5
841,BID,GOOGL,147.16,3
842,ASK,GOOGL,151.4,4
843,ASK,GOOGL,152.04,4
844,BID,GOOGL,149.67,3
845,ASK,GOOGL,149.29,2
846,BID,GOOGL,147.85,4
847,ASK,GOOGL,148.95,3
848,ASK,GOOGL,148.73,1
849,ASK,GOOGL,148.97,3
850,ASK,GOOGL,154.15,2
851,ASK,GOOGL,151.13,5
852,BID,GOOGL,150.99,2
853,ASK,GOOGL,148.47,3
854,BID,GOOGL,147.02,3
855,ASK,GOOGL,154.27,1
856,ASK,GOOGL,148.28,5
857,BID,GOOGL,147.13,4
858,ASK,GOOGL,149.32,5
859,ASK,GOOGL,150.36,3
860,ASK,GOOGL,149.04,3
861,ASK,GOOGL,154.7,5
862,BID,GOOGL,147.32,5
863,ASK,GOOGL,151.71,5
864,BID,GOOGL,148.28,3
865,BID,GOOGL,145.91,1
866,ASK,GOOGL,154.5,1
867,ASK,GOOGL,149.28,1
868,ASK,GOOGL,152.63,1
869,ASK,GOOGL,154.74,4
870,BID,GOOGL,146.24,1
871,ASK,GOOGL,149.81,2
872,ASK,GOOGL,150.32,3
873,BID,GOOGL,150.47,5
874,BID,GOOGL,145.95,4
875,BID,GOOGL,148.93,1
876,BID,GOOGL,147.69,1
877,BID,GOOGL,147.77,4
878,BID,GOOGL,151.9,3
879,BID,GOOGL,146.08,5
880,BID,GOOGL,148.08,3
881,BID,GOOGL,146.54,2
882,BID,GOOGL,148.43,2
883,BID,GOOGL,148.35,5
884,ASK,GOOGL,149.09,4
885,ASK,GOOGL,154.04,4
886,ASK,GOOGL,153.82,1
887,BID,GOOGL,145.69,1
888,ASK,GOOGL,150.91,2
889,BID,GOOGL,151.81,4
890,BID,GOOGL,146.12,3
891,ASK,GOOGL,154.78,1
892,ASK,GOOGL,148.4,3
893,BID,GOOGL,149.89,3
894,BID,GOOGL,147.05,3
895,ASK,GOOGL,151.92,1
896,BID,GOOGL,145.05,4
897,ASK,GOOGL,154.02,1
898,BID,GOOGL,150.13,4
899,ASK,GOOGL,148.49,4
900,ASK,GOOGL,151.52,2
901,ASK,GOOGL,150.29,3
902,ASK,GOOGL,151.66,4
903,BID,GOOGL,148.19,5
904,BID,GOOGL,149.61,2
905,BID,GOOGL,152.0,5
906,ASK,GOOGL,154.08,4
907,ASK,GOOGL,150.7,3
908,ASK,GOOGL,152.56,4
909,BID,GOOGL,151.79,1
910,BID,GOOGL,149.57,1
911,BID,GOOGL,148.73,3
912,ASK,GOOGL,150.86,4
913,ASK,GOOGL,148.38,5
914,BID,GOOGL,146.77,5
915,BID,GOOGL,149.44,4
916,ASK,GOOGL,148.75,5
917,ASK,GOOGL,153.1,5
918,ASK,GOOGL,154.24,3
919,BID,GOOGL,146.62,3
920,ASK,GOOGL,148.82,3
921,BID,GOOGL,151.34,5
922,ASK,GOOGL,150.64,3
923,BID,GOOGL,151.97,5
924,BID,GOOGL,147.64,5
925,ASK,GOOGL,148.78,4
926,BID,GOOGL,145.27,1
927,BID,GOOGL,151.63,5
928,ASK,GOOGL,151.92,2
929,BID,GOOGL,148.0,5
930,BID,GOOGL,149.47,5
931,BID,GOOGL,147.78,5
932,ASK,GOOGL,152.23,5
933,ASK,GOOGL,151.6,4
934,BID,GOOGL,149.55,1
935,BID,GOOGL,151.58,3
936,ASK,GOOGL,153.0,3
937,ASK,GOOGL,149.12,3
938,ASK,GOOGL,153.01,2
939,ASK,GOOGL,151.76,2
940,ASK,GOOGL,150.84,2
941,BID,GOOGL,149.14,5
942,ASK,GOOGL,148.72,3
943,ASK,GOOGL,148.28,5
944,ASK,GOOGL,148.46,5
945,BID,GOOGL,151.92,4
946,BID,GOOGL,148.19,2
947,ASK,GOOGL,148.51,4
948,ASK,GOOGL,153.18,2
949,BID,GOOGL,149.82,4
950,BID,GOOGL,151.88,3
951,BID,GOOGL,150.08,3
952,ASK,GOOGL,152.41,4
953,BID,GOOGL,151.16,4
954,BID,GOOGL,145.61,3
955,ASK,GOOGL,150.53,5
956,ASK,GOOGL,153.55,2
957,ASK,GOOGL,149.87,5
958,BID,GOOGL,148.59,4
959,ASK,GOOGL,150.22,1
960,BID,GOOGL,150.04,5
961,BID,GOOGL,150.21,4
962,ASK,GOOGL,151.26,2
963,BID,GOOGL,145.93,5
964,BID,GOOGL,150.59,5
965,BID,GOOGL,151.52,1
966,ASK,GOOGL,153.3,4
967,ASK,GOOGL,148.14,5
968,ASK,GOOGL,150.69,5
969,BID,GOOGL,147.69,2
970,BID,GOOGL,151.89,1
971,BID,GOOGL,149.37,5
972,BID,GOOGL,147.03,2
973,ASK,GOOGL,148.05,5
974,BID,GOOGL,148.51,4
975,ASK,GOOGL,153.02,3
976,BID,GOOGL,145.09,5
977,BID,GOOGL,151.62,5
978,ASK,GOOGL,148.16,1
979,ASK,GOOGL,148.49,4
980,BID,GOOGL,151.58,2
981,ASK,GOOGL,153.81,5
982,ASK,GOOGL,153.9,4
983,ASK,GOOGL,154.97,4
984,ASK,GOOGL,153.74,3
985,ASK,GOOGL,151.01,4
986,BID,GOOGL,148.23,1
987,ASK,GOOGL,153.61,2
988,BID,GOOGL,148.96,1
989,ASK,GOOGL,148.66,2
990,BID,GOOGL,149.3,4
991,BID,GOOGL,146.62,2
992,BID,GOOGL,149.44,5
993,ASK,GOOGL,152.99,3
994,ASK,GOOGL,149.41,3
995,BID,GOOGL,151.06,2
996,BID,GOOGL,145.27,1
997,BID,GOOGL,151.72,3
998,BID,GOOGL,147.69,2
999,BID,GOOGL,145.01,1
1000,ASK,GOOGL,154.17,2
1001,ASK,GOOGL,152.59,3
1002,BID,GOOGL,148.0,4
1003,BID,GOOGL,149.81,5
1004,ASK,GOOGL,148.93,3
1005,ASK,GOOGL,150.65,3
1006,ASK,GOOGL,150.98,2
1007,BID,GOOGL,148.38,2
1008,BID,GOOGL,146.61,1
1009,BID,GOOGL,145.83,1
1010,ASK,GOOGL,149.54,5
1011,BID,GOOGL,149.04,4
1012,ASK,GOOGL,151.94,1
1013,ASK,GOOGL,152.44,1
1014,ASK,GOOGL,150.18,3
1015,BID,GOOGL,146.88,2
1016,BID,GOOGL,145.78,5
1017,ASK,GOOGL,151.05,1
1018,ASK,GOOGL,151.11,1
1019,ASK,GOOGL,149.52,5
1020,ASK,GOOGL,151.13,2
1021,ASK,GOOGL,149.28,5
1022,BID,GOOGL,146.42,4
1023,ASK,GOOGL,150.78,5
1024,ASK,GOOGL,148.71,3
1025,ASK,GOOGL,148.27,5
1026,ASK,GOOGL,154.2,1
1027,ASK,GOOGL,148.93,3
1028,BID,GOOGL,147.46,1
1029,ASK,GOOGL,148.11,3
1030,ASK,GOOGL,149.75,3
1031,ASK,GOOGL,152.77,1
1032,ASK,GOOGL,153.23,3
1033,ASK,GOOGL,148.39,4
1034,BID,GOOGL,147.14,5
1035,ASK,GOOGL,151.58,1
1036,ASK,GOOGL,150.06,2
1037,ASK,GOOGL,150.35,1
1038,ASK,GOOGL,151.61,1
1039,ASK,GOOGL,149.14,4
1040,ASK,GOOGL,154.09,2
1041,BID,GOOGL,151.29,1
1042,BID,GOOGL,149.88,5
1043,BID,GOOGL,151.62,5
1044,BID,GOOGL,146.59,5
1045,BID,GOOGL,151.73,1
1046,ASK,GOOGL,154.95,2
1047,ASK,GOOGL,152.05,4
1048,BID,GOOGL,149.46,3
1049,ASK,GOOGL,149.66,4
1050,ASK,GOOGL,149.29,3
1051,BID,GOOGL,146.36,5
1052,BID,GOOGL,148.17,1
1053,BID,GOOGL,151.11,3
1054,ASK,GOOGL,151.26,2
1055,ASK,GOOGL,153.24,2
1056,BID,GOOGL,145.02,1
1057,ASK,GOOGL,151.56,3
1058,BID,GOOGL,146.47,5
1059,BID,GOOGL,150.4,1
1060,ASK,GOOGL,152.91,3
1061,BID,GOOGL,146.6,1
1062,BID,GOOGL,145.66,3
1063,BID,GOOGL,145.35,1
1064,ASK,GOOGL,154.02,1
1065,BID,GOOGL,147.04,2
1066,ASK,GOOGL,150.51,2
1067,BID,GOOGL,149.13,5
1068,ASK,GOOGL,154.03,5
1069,BID,GOOGL,145.95,3
1070,ASK,GOOGL,150.19,1
1071,BID,GOOGL,149.35,5
1072,ASK,GOOGL,149.97,3
1073,ASK,GOOGL,154.14,4
1074,ASK,GOOGL,150.72,2
1075,ASK,GOOGL,150.27,1
1076,ASK,GOOGL,153.12,5
1077,ASK,GOOGL,148.69,4
1078,ASK,GOOGL,153.39,5
1079,ASK,GOOGL,150.89,5
1080,BID,GOOGL,150.53,3
1081,BID,GOOGL,145.14,2
1082,ASK,GOOGL,154.1,1
1083,ASK,GOOGL,154.98,3
1084,BID,GOOGL,145.76,2
1085,BID,GOOGL,148.33,3
1086,ASK,GOOGL,148.75,2
1087,ASK,GOOGL,150.6,3
1088,ASK,GOOGL,148.92,2
1089,ASK,GOOGL,154.68,2
1090,BID,GOOGL,150.32,4
1091,ASK,GOOGL,150.26,1
1092,BID,GOOGL,145.49,3
1093,BID,GOOGL,148.8,3
1094,BID,GOOGL,145.82,5
1095,ASK,GOOGL,153.52,4
1096,BID,GOOGL,145.9,2
1097,ASK,GOOGL,151.24,1
1098,ASK,GOOGL,148.91,2
1099,BID,GOOGL,145.43,5
1100,ASK,GOOGL,150.22,4
1101,ASK,GOOGL,150.6,5
1102,ASK,GOOGL,150.86,2
1103,BID,GOOGL,145.9,4
1104,ASK,GOOGL,150.52,1
1105,ASK,GOOGL,148.89,2
1106,ASK,GOOGL,149.79,3
1107,BID,GOOGL,150.39,4
1108,ASK,GOOGL,151.45,3
1109,ASK,GOOGL,152.23,4
1110,BID,GOOGL,150.51,4
1111,ASK,GOOGL,152.15,5
1112,BID,GOOGL,150.55,2
1113,BID,GOOGL,148.59,1
1114,BID,GOOGL,149.98,3
1115,ASK,GOOGL,151.49,1
1116,BID,GOOGL,149.4,3
1117,ASK,GOOGL,148.05,5
1118,ASK,GOOGL,152.79,1
1119,ASK,GOOGL,152.61,3
1120,BID,GOOGL,147.81,5
1121,BID,GOOGL,146.1,3
1122,ASK,GOOGL,148.42,3
1123,BID,GOOGL,150.8,5
1124,ASK,GOOGL,153.9,5
1125,ASK,GOOGL,148.6,5
1126,BID,GOOGL,147.71,5
1127,BID,GOOGL,148.65,1
1128,BID,GOOGL,145.76,3
1129,BID,GOOGL,146.0,4
1130,BID,GOOGL,148.11,3
1131,ASK,GOOGL,153.8,1
1132,BID,GOOGL,149.77,2
1133,BID,GOOGL,147.47,5
1134,BID,GOOGL,150.12,5
1135,BID,GOOGL,150.06,1
1136,BID,GOOGL,151.6,2
1137,ASK,GOOGL,154.77,5
1138,ASK,GOOGL,154.24,4
1139,BID,GOOGL,146.35,3
1140,ASK,GOOGL,152.2,2
1141,BID,GOOGL,145.03,2
1142,BID,GOOGL,147.26,4
1143,BID,GOOGL,148.61,5
1144,BID,GOOGL,146.39,2
1145,ASK,GOOGL,153.8,3
1146,ASK,GOOGL,153.47,2
1147,BID,GOOGL,151.56,1
1148,BID,GOOGL,148.7,2
1149,BID,GOOGL,146.56,1
1150,BID,GOOGL,145.04,4
1151,ASK,GOOGL,152.43,3
1152,ASK,GOOGL,150.66,4
1153,BID,GOOGL,147.24,1
1154,ASK,GOOGL,150.24,1
1155,BID,GOOGL,151.37,3
1156,BID,GOOGL,148.12,5
1157,BID,GOOGL,148.2,4
1158,BID,GOOGL,151.71,1
1159,BID,GOOGL,150.47,1
1160,ASK,GOOGL,153.57,1
1161,ASK,GOOGL,151.34,1
1162,ASK,GOOGL,148.73,3
1163,BID,GOOGL,148.82,5
1164,BID,GOOGL,149.71,1
1165,ASK,GOOGL,150.83,5
1166,ASK,GOOGL,151.9,1
1167,BID,GOOGL,145.03,2
1168,ASK,GOOGL,152.32,4
1169,BID,GOOGL,147.91,5
1170,BID,GOOGL,145.43,5
1171,ASK,GOOGL,150.53,5
1172,ASK,GOOGL,148.98,3
1173,BID,GOOGL,148.01,5
1174,ASK,GOOGL,150.91,3
1175,ASK,GOOGL,150.06,5
1176,BID,GOOGL,149.6,3
1177,BID,GOOGL,151.0,4
1178,BID,GOOGL,149.27,4
1179,BID,GOOGL,148.24,2
1180,BID,GOOGL,148.72,5
1181,BID,GOOGL,149.02,5
1182,BID,GOOGL,151.26,4
1183,BID,GOOGL,148.13,2
1184,BID,GOOGL,146.61,3
1185,BID,GOOGL,149.75,5
1186,BID,GOOGL,147.11,4
1187,ASK,GOOGL,154.56,3
1188,ASK,GOOGL,149.22,5
1189,ASK,GOOGL,148.4,1
1190,BID,GOOGL,150.76,2
1191,BID,GOOGL,146.06,2
1192,ASK,GOOGL,154.74,4
1193,BID,GOOGL,148.01,4
1194,ASK,GOOGL,149.33,2
1195,ASK,GOOGL,153.22,4
1196,BID,GOOGL,150.11,4
1197,ASK,GOOGL,150.08,5
1198,BID,GOOGL,145.03,2
1199,BID,GOOGL,150.05,3
1200,BID,GOOGL,147.96,1
1201,BID,GOOGL,146.11,1
1202,BID,GOOGL,150.44,3
1203,ASK,GOOGL,151.95,5
1204,BID,GOOGL,147.41,2
1205,BID,GOOGL,146.56,4
1206,BID,GOOGL,146.33,4
1207,BID,GOOGL,147.32,3
1208,ASK,GOOGL,148.74,2
1209,ASK,GOOGL,153.34,5
1210,ASK,GOOGL,152.85,5
1211,BID,GOOGL,149.54,1
1212,BID,GOOGL,146.78,1
1213,BID,GOOGL,145.44,4
1214,BID,GOOGL,146.0,3
1215,ASK,GOOGL,153.12,2
1216,ASK,GOOGL,150.52,3
1217,ASK,GOOGL,153.7,3
1218,BID,GOOGL,150.13,2
1219,BID,GOOGL,149.25,1
1220,ASK,GOOGL,149.04,4
1221,BID,GOOGL,150.43,5
1222,ASK,GOOGL,148.2,3
1223,BID,GOOGL,148.32,4
1224,ASK,GOOGL,153.19,1
1225,BID,GOOGL,146.11,3
1226,ASK,GOOGL,152.83,1
1227,ASK,GOOGL,154.38,3
1228,ASK,GOOGL,152.3,5
1229,BID,GOOGL,150.34,4
1230,ASK,GOOGL,154.15,1
1231,ASK,GOOGL,153.72,3
1232,ASK,GOOGL,151.54,4
1233,ASK,GOOGL,153.85,4
1234,BID,GOOGL,146.34,1
1235,ASK,GOOGL,153.65,3
1236,ASK,GOOGL,153.84,2
1237,BID,GOOGL,147.9,3
1238,ASK,GOOGL,150.9,1
1239,BID,GOOGL,148.92,1
1240,BID,GOOGL,147.01,3
1241,ASK,GOOGL,148.91,2
1242,BID,GOOGL,148.67,4
1243,BID,GOOGL,149.14,4
1244,BID,GOOGL,145.12,4
1245,BID,GOOGL,148.43,5
1246,BID,GOOGL,148.64,2
1247,BID,GOOGL,151.99,3
1248,ASK,GOOGL,151.09,4
1249,ASK,GOOGL,154.5,4
1250,ASK,GOOGL,153.72,4
1251,ASK,GOOGL,151.69,2
1252,BID,GOOGL,150.89,2
1253,ASK,GOOGL,152.06,5
1254,ASK,GOOGL,153.14,1
1255,ASK,GOOGL,154.55,5
1256,ASK,GOOGL,151.15,1
1257,ASK,GOOGL,154.66,1
1258,BID,GOOGL,147.47,5
1259,ASK,GOOGL,150.84,1
1260,BID,GOOGL,147.83,5
1261,BID,GOOGL,147.37,4
1262,BID,GOOGL,146.77,4
1263,BID,GOOGL,150.8,5
1264,ASK,GOOGL,154.12,4
1265,BID,GOOGL,149.84,4
1266,BID,GOOGL,145.78,5
1267,ASK,GOOGL,153.1,3
1268,BID,GOOGL,150.13,3
1269,BID,GOOGL,145.93,5
1270,BID,GOOGL,149.59,4
1271,ASK,GOOGL,154.88,5
1272,ASK,GOOGL,150.33,3
1273,ASK,GOOGL,152.17,1
1274,BID,GOOGL,150.64,2
1275,ASK,GOOGL,149.31,3
1276,ASK,GOOGL,153.45,3
1277,ASK,GOOGL,154.71,5
1278,ASK,GOOGL,153.09,2
1279,BID,GOOGL,147.86,1
1280,ASK,GOOGL,153.12,1
1281,BID,GOOGL,148.86,3
1282,ASK,GOOGL,153.46,1
1283,BID,GOOGL,145.29,1
1284,BID,GOOGL,151.09,5
1285,BID,GOOGL,151.08,4
1286,BID,GOOGL,147.16,5
1287,BID,GOOGL,149.92,1
1288,ASK,GOOGL,152.64,1
1289,ASK,GOOGL,148.97,5
1290,BID,GOOGL,146.44,4
1291,ASK,GOOGL,150.01,2
1292,BID,GOOGL,150.86,1
1293,BID,GOOGL,145.82,3
1294,ASK,GOOGL,154.41,4
1295,ASK,GOOGL,150.84,3
1296,BID,GOOGL,149.87,3
1297,BID,GOOGL,150.46,4
1298,BID,GOOGL,145.94,2
1299,ASK,GOOGL,153.73,1
1300,BID,GOOGL,148.38,4
1301,ASK,GOOGL,154.02,5
1302,ASK,GOOGL,148.32,5
1303,ASK,GOOGL,149.56,1
1304,BID,GOOGL,148.27,3
1305,ASK,GOOGL,153.67,4
1306,ASK,GOOGL,151.77,4
1307,ASK,GOOGL,149.14,3
1308,ASK,GOOGL,152.06,2
1309,BID,GOOGL,150.72,3
1310,BID,GOOGL,148.9,5
1311,BID,GOOGL,148.73,4
1312,BID,GOOGL,147.17,3
1313,ASK,GOOGL,151.43,2
1314,ASK,GOOGL,154.56,4
1315,BID,GOOGL,146.53,3
1316,ASK,GOOGL,154.24,4
1317,ASK,GOOGL,150.45,3
1318,BID,GOOGL,147.43,2
1319,BID,GOOGL,151.76,3
1320,ASK,GOOGL,153.08,5
1321,BID,GOOGL,145.68,1
1322,ASK,GOOGL,148.81,2
1323,ASK,GOOGL,151.67,3
1324,BID,GOOGL,146.33,1
1325,BID,GOOGL,150.48,2
1326,ASK,GOOGL,148.31,2
1327,BID,GOOGL,147.81,5
1328,BID,GOOGL,150.3,5
1329,ASK,GOOGL,154.99,1
1330,BID,GOOGL,149.01,1
1331,BID,GOOGL,150.4,1
1332,ASK,GOOGL,153.4,2
1333,ASK,GOOGL,153.76,4
1334,BID,GOOGL,146.78,1
1335,ASK,GOOGL,149.66,4
1336,ASK,GOOGL,153.6,1
1337,ASK,GOOGL,149.48,2
1338,BID,GOOGL,147.51,2
1339,BID,GOOGL,149.0,4
1340,BID,GOOGL,146.46,5
1341,ASK,GOOGL,151.76,5
1342,ASK,GOOGL,148.1,2
1343,ASK,GOOGL,148.14,3
1344,BID,GOOGL,150.42,4
1345,BID,GOOGL,145.72,5
1346,ASK,GOOGL,153.76,5
1347,BID,GOOGL,148.21,4
1348,ASK,GOOGL,148.76,5
1349,ASK,GOOGL,153.41,3
1350,BID,GOOGL,146.14,2
1351,BID,GOOGL,150.64,1
1352,ASK,GOOGL,154.49,2
1353,ASK,GOOGL,149.41,1
1354,ASK,GOOGL,150.72,4
1355,ASK,GOOGL,152.64,3
1356,ASK,GOOGL,150.79,4
1357,BID,GOOGL,148.34,3
1358,ASK,GOOGL,150.03,1
1359,ASK,GOOGL,151.63,4
1360,ASK,GOOGL,154.5,2
1361,BID,GOOGL,146.1,4
1362,BID,GOOGL,148.36,1
1363,BID,GOOGL,146.84,1
1364,ASK,GOOGL,151.29,5
1365,BID,GOOGL,145.67,2
1366,ASK,GOOGL,149.94,2
1367,BID,GOOGL,151.67,3
1368,BID,GOOGL,151.57,4
1369,ASK,GOOGL,150.02,1
1370,BID,GOOGL,148.59,5
1371,ASK,GOOGL,153.44,4
1372,BID,GOOGL,150.42,2
1373,ASK,GOOGL,148.38,4
1374,BID,GOOGL,146.83,1
1375,ASK,GOOGL,154.58,4
1376,BID,GOOGL,149.68,2
1377,ASK,GOOGL,151.04,5
1378,ASK,GOOGL,149.94,4
1379,ASK,GOOGL,152.48,5
1380,ASK,GOOGL,151.6,2
1381,BID,GOOGL,146.64,5
1382,ASK,GOOGL,151.6,3
1383,BID,GOOGL,151.57,2
1384,ASK,GOOGL,153.06,1
1385,ASK,GOOGL,150.06,4
1386,BID,GOOGL,148.93,3
1387,BID,GOOGL,150.71,1
1388,BID,GOOGL,151.39,5
1389,ASK,GOOGL,150.97,3
1390,BID,GOOGL,149.39,1
1391,BID,GOOGL,151.19,4
1392,ASK,GOOGL,152.87,4
1393,BID,GOOGL,147.3,3
1394,ASK,GOOGL,151.34,5
1395,BID,GOOGL,148.7,1
1396,BID,GOOGL,151.09,4
1397,ASK,GOOGL,152.97,2
1398,ASK,GOOGL,154.52,4
1399,ASK,GOOGL,149.97,1
1400,BID,GOOGL,146.53,4
1401,ASK,GOOGL,150.7,4
1402,ASK,GOOGL,153.77,3
1403,ASK,GOOGL,151.96,1
1404,BID,GOOGL,149.35,3
1405,BID,GOOGL,147.68,2
1406,ASK,GOOGL,148.7,1
1407,ASK,GOOGL,149.43,2
1408,ASK,GOOGL,154.07,1
1409,BID,GOOGL,146.69,3
1410,ASK,GOOGL,148.17,1
1411,BID,GOOGL,148.96,1
1412,ASK,GOOGL,151.23,1
1413,BID,GOOGL,148.64,1
1414,BID,GOOGL,150.67,2
1415,ASK,GOOGL,152.73,5
1416,BID,GOOGL,149.59,4
1417,BID,GOOGL,151.05,5
1418,ASK,GOOGL,150.47,3
1419,ASK,GOOGL,153.96,4
1420,BID,GOOGL,145.08,5
1421,BID,GOOGL,151.43,3
1422,ASK,GOOGL,150.9,4
1423,ASK,GOOGL,149.5,3
1424,ASK,GOOGL,154.6,1
1425,BID,GOOGL,151.15,1
1426,ASK,GOOGL,149.9,5
1427,ASK,GOOGL,151.53,2
1428,ASK,GOOGL,154.66,3
1429,ASK,GOOGL,150.81,4
1430,ASK,GOOGL,154.93,3
1431,ASK,GOOGL,149.69,4
1432,ASK,GOOGL,148.9,4
1433,BID,GOOGL,147.85,3
1434,ASK,GOOGL,150.06,1
1435,ASK,GOOGL,149.0,5
1436,ASK,GOOGL,150.29,3
1437,ASK,GOOGL,148.2,4
1438,ASK,GOOGL,149.15,3
1439,BID,GOOGL,148.07,2
1440,ASK,GOOGL,154.54,1
1441,ASK,GOOGL,154.93,2
1442,BID,GOOGL,149.04,5
1443,BID,GOOGL,149.08,2
1444,ASK,GOOGL,150.18,5
1445,ASK,GOOGL,152.91,4
1446,BID,GOOGL,149.96,4
1447,BID,GOOGL,150.15,4
1448,ASK,GOOGL,153.6,3
1449,BID,GOOGL,149.4,3
1450,ASK,GOOGL,154.24,4
1451,BID,GOOGL,147.59,5
1452,BID,GOOGL,146.57,5
1453,ASK,GOOGL,152.15,4
1454,BID,GOOGL,151.54,5
1455,BID,GOOGL,149.04,5
1456,ASK,GOOGL,152.04,5
1457,ASK,GOOGL,150.11,1
1458,ASK,GOOGL,151.87,2
1459,ASK,GOOGL,154.03,3
1460,BID,GOOGL,146.49,5
1461,ASK,GOOGL,154.54,3
1462,BID,GOOGL,145.89,5
1463,BID,GOOGL,149.49,5
1464,BID,GOOGL,149.77,1
1465,ASK,GOOGL,149.79,2
1466,ASK,GOOGL,150.67,1
1467,BID,GOOGL,151.11,1
1468,ASK,GOOGL,151.15,5
1469,ASK,GOOGL,151.23,1
1470,ASK,GOOGL,154.57,4
1471,BID,GOOGL,148.48,5
1472,ASK,GOOGL,148.47,2
1473,BID,GOOGL,150.59,4
1474,BID,GOOGL,149.29,1
1475,BID,GOOGL,150.6,3
1476,BID,GOOGL,150.2,2
1477,ASK,GOOGL,148.98,4
1478,BID,GOOGL,148.31,5
1479,BID,GOOGL,149.92,5
1480,BID,GOOGL,146.21,2
1481,BID,GOOGL,145.13,2
1482,ASK,GOOGL,152.67,3
1483,BID,GOOGL,149.38,4
1484,BID,GOOGL,148.5,5
1485,ASK,GOOGL,150.45,5
1486,BID,GOOGL,151.49,4
1487,BID,GOOGL,150.92,2
1488,ASK,GOOGL,153.49,5
1489,ASK,GOOGL,154.02,4
1490,BID,GOOGL,146.41,3
1491,ASK,GOOGL,149.62,2
1492,ASK,GOOGL,151.23,4
1493,ASK,GOOGL,154.23,4
1494,ASK,GOOGL,148.7,4
1495,BID,GOOGL,145.84,5
1496,ASK,GOOGL,149.99,3
1497,BID,GOOGL,147.0,2
1498,ASK,GOOGL,151.93,3
1499,BID,GOOGL,150.73,4
1500,ASK,GOOGL,153.77,5
1501,BID,GOOGL,150.41,1
1502,BID,GOOGL,149.11,1
1503,BID,GOOGL,145.03,5
1504,ASK,GOOGL,154.47,5
1505,BID,GOOGL,145.56,4
1506,ASK,GOOGL,149.83,1
1507,BID,GOOGL,145.86,1
1508,ASK,GOOGL,152.61,5
1509,BID,GOOGL,151.75,3
1510,BID,GOOGL,147.06,1
1511,ASK,GOOGL,150.05,1
1512,BID,GOOGL,146.23,1
1513,BID,GOOGL,149.53,3
1514,BID,GOOGL,150.11,3
1515,ASK,GOOGL,154.11,4
1516,BID,GOOGL,149.07,2
1517,BID,GOOGL,150.0,3
1518,BID,GOOGL,151.96,3
1519,BID,GOOGL,147.55,4
1520,ASK,GOOGL,153.66,1
1521,ASK,GOOGL,151.76,2
1522,ASK,GOOGL,153.96,2
1523,BID,GOOGL,146.18,4
1524,BID,GOOGL,150.51,5
1525,ASK,GOOGL,148.39,1
1526,ASK,GOOGL,148.84,2
1527,ASK,GOOGL,151.37,1
1528,BID,GOOGL,145.51,4
1529,BID,GOOGL,147.54,4
1530,BID,GOOGL,151.97,2
1531,ASK,GOOGL,149.09,3
1532,BID,GOOGL,145.21,3
1533,BID,GOOGL,149.86,5
1534,ASK,GOOGL,148.88,1
1535,BID,GOOGL,151.84,4
1536,ASK,GOOGL,151.38,1
1537,ASK,GOOGL,150.88,4
1538,ASK,GOOGL,152.34,3
1539,BID,GOOGL,148.59,2
1540,ASK,GOOGL,149.35,4
1541,BID,GOOGL,146.3,2
1542,ASK,GOOGL,150.42,4
1543,ASK,GOOGL,154.76,1
1544,ASK,GOOGL,154.55,5
1545,ASK,GOOGL,150.68,2
1546,ASK,GOOGL,152.37,2
1547,ASK,GOOGL,151.71,1
1548,ASK,GOOGL,154.55,5
1549,ASK,GOOGL,154.94,4
1550,ASK,GOOGL,153.43,4
1551,BID,GOOGL,146.13,5
1552,ASK,GOOGL,149.52,4
1553,ASK,GOOGL,154.43,5
1554,ASK,GOOGL,151.9,5
1555,ASK,GOOGL,154.5,2
1556,ASK,GOOGL,150.24,1
1557,BID,GOOGL,146.31,3
1558,ASK,GOOGL,150.45,4
1559,BID,GOOGL,151.37,1
1560,BID,GOOGL,151.7,1
1561,ASK,GOOGL,153.79,3
1562,BID,GOOGL,147.84,2
