timestamp,action,symbol,price,qty
5331,SELL,IEYI,147.19,3
5336,SELL,FMXQ,119.41,10
5344,BUY,SRBQ,180.8,9
5349,BUY,ACGP,185.77,8
5358,BUY,FMXQ,130.49,8
5367,BUY,ACGP,129.09,6
5372,SELL,TLPJ,154.52,5
5379,BUY,RXC,131.64,1
5389,BUY,IEYI,146.33,9
5398,SELL,QJJF,153.31,4
5399,SELL,AHF,160.43,3
5406,SELL,ACGP,130.69,2
5416,SELL,VUK,192.64,9
5422,SELL,FYW,181.3,6
5426,SELL,RVU,182.7,9
5435,SELL,ACGP,143.16,4
5441,SELL,SRBQ,188.12,2
5451,SELL,USNZ,167.95,8
5461,BUY,RXC,121.47,4
5471,BUY,SSK,112.56,8
5473,CANCEL,JJI,163.02,6
5479,SELL,JJI,110.28,4
5481,BUY,IEYI,113.24,2
5490,SELL,CHQX,101.71,3
5500,CANCEL,USNZ,181.73,4
5509,BUY,AHF,124.31,7
5512,SELL,USNZ,170.45,2
5519,BUY,AHF,160.04,4
5529,BUY,IEYI,112.81,9
5535,BUY,IEYI,148.11,4
5538,BUY,ACGP,138.96,1
5545,BUY,ACGP,130.04,1
5546,BUY,USNZ,106.31,4
5556,SELL,SRBQ,154.89,4
5563,BUY,ZWWJ,158.91,2
5573,BUY,FMXQ,186.68,8
5576,SELL,ZWWJ,166.42,8
5584,BUY,ZWWJ,120.74,2
5586,SELL,SRBQ,172.09,3
5587,BUY,RXC,104.11,2
5592,BUY,AHF,194.78,3
5597,SELL,USNZ,125.63,2
5603,BUY,PVAU,106.1,7
5607,SELL,EJZ,174.77,8
5613,SELL,ZWWJ,153.39,2
5616,BUY,RXC,178.72,8
5626,BUY,ZWWJ,199.98,5
5633,CANCEL,ACGP,151.02,6
5636,BUY,SSK,146.63,6
5639,BUY,JJI,130.1,1
5641,SELL,SSK,126.44,8
5647,SELL,PSBF,159.7,2
5655,BUY,AHF,198.96,6
5658,SELL,GGO,181.02,9
5668,BUY,QJJF,179.51,7
5675,SELL,RXC,144.52,3
5679,BUY,JJI,177.64,1
5686,BUY,CHQX,183.72,6
5694,CANCEL,RVU,123.07,6
5697,CANCEL,JJI,105.5,2
5699,BUY,EJZ,150.84,7
5708,BUY,AHF,158.76,10
5711,BUY,FYW,132.85,10
5715,BUY,ZWWJ,139.36,9
5718,BUY,SRBQ,189.33,4
5725,SELL,PVAU,143.53,3
5729,SELL,PVAU,155.61,10
5731,BUY,EJZ,149.08,8
5734,CANCEL,SSK,150.02,7
5735,BUY,USNZ,192.93,7
5736,SELL,RVU,173.89,10
5739,SELL,VUK,198.69,6
5743,BUY,FMXQ,119.93,3
5745,SELL,FYW,105.45,9
5750,SELL,TLPJ,168.76,3
5753,SELL,USNZ,140.58,3
5757,SELL,AHF,135.16,9
5762,SELL,JJI,101.89,10
5765,SELL,RVU,127.52,2
5772,SELL,FYW,192.34,10
5778,SELL,AHF,170.59,8
5788,BUY,CHQX,129.18,3
5793,SELL,AHF,100.97,5
5797,SELL,FMXQ,157.54,9
5802,BUY,FYW,180.39,8
5812,BUY,VUK,154.66,1
5815,BUY,FMXQ,153.79,6
5821,SELL,EJZ,191.63,5
5828,BUY,USNZ,122.72,7
5837,BUY,JJI,172.46,1
5841,BUY,RXC,150.79,7
5850,SELL,RXC,161.49,2
5855,BUY,IEYI,144.91,2
5864,SELL,CHQX,131.11,2
5866,SELL,PVAU,137.56,8
5874,SELL,SRBQ,166.07,2
5882,BUY,PVAU,171.46,4
5889,BUY,ACGP,134.22,10
5899,SELL,RXC,112.58,4
5900,BUY,FMXQ,192.19,1
5903,BUY,RVU,137.56,6
5906,BUY,JJI,183.02,4
5915,SELL,SRBQ,109.73,7
5921,SELL,QJJF,130.39,1
5922,SELL,VUK,131.48,3
5930,BUY,SSK,146.17,5
5937,BUY,FMXQ,155.7,4
5938,SELL,JJI,141.08,6
5946,SELL,EJZ,108.16,1
5949,SELL,PSBF,169.8,4
5958,BUY,RVU,149.65,5
5963,SELL,USNZ,113.41,4
5973,BUY,ZWWJ,112.68,5
5979,SELL,GGO,162.67,10
5984,BUY,RVU,141.73,6
5991,CANCEL,TLPJ,131.27,6
5992,SELL,CHQX,167.53,3
6001,BUY,ZWWJ,182.49,5
6011,SELL,PVAU,184.74,4
6012,SELL,JJI,137.74,2
6021,BUY,PVAU,175.18,1
6023,BUY,ZWWJ,153.11,8
6025,BUY,SRBQ,177.8,4
6035,SELL,ACGP,112.35,9
6042,SELL,QJJF,119.07,4
6047,CANCEL,CHQX,144.57,3
6056,SELL,TLPJ,119.84,10
6057,SELL,USNZ,183.93,6
6062,BUY,JJI,121.95,9
6069,BUY,AHF,104.68,1
6073,SELL,IEYI,118.97,2
6075,BUY,FYW,160.7,8
6079,SELL,QJJF,137.0,5
6085,SELL,VUK,157.48,5
6087,BUY,GGO,180.83,8
6093,SELL,PSBF,136.85,8
6097,BUY,ACGP,139.79,3
6102,BUY,ACGP,134.16,7
6112,BUY,PSBF,191.97,10
6118,SELL,USNZ,174.27,10
6128,SELL,PSBF,144.4,10
6132,BUY,PVAU,149.52,4
6142,SELL,QJJF,197.56,6
6151,SELL,RVU,106.39,5
6161,BUY,SRBQ,175.39,9
6166,BUY,SSK,155.82,8
6167,BUY,RXC,107.53,3
6174,SELL,SRBQ,174.69,9
6181,SELL,RXC,188.0,2
6187,BUY,RXC,161.48,10
6192,CANCEL,SRBQ,142.77,6
6202,BUY,AHF,153.95,5
6209,CANCEL,EJZ,177.09,2
6211,BUY,CHQX,181.39,4
6221,SELL,TLPJ,160.52,2
6222,BUY,GGO,101.87,9
6223,BUY,FMXQ,109.4,9
6230,CANCEL,VUK,195.59,1
6236,CANCEL,RXC,195.36,1
6245,BUY,JJI,154.4,1
6252,SELL,AHF,140.18,2
6261,BUY,SSK,112.03,7
6265,BUY,QJJF,150.06,8
6267,CANCEL,QJJF,121.75,7
6277,SELL,TLPJ,119.53,7
6280,BUY,VUK,170.46,10
6281,BUY,TLPJ,114.51,6
6286,SELL,QJJF,167.48,5
6295,BUY,ACGP,175.41,6
6301,SELL,VUK,125.55,4
6302,SELL,FYW,189.34,10
6304,SELL,CHQX,193.3,9
6309,BUY,SRBQ,168.73,9
6315,BUY,EJZ,140.86,8
6316,BUY,IEYI,144.91,10
6322,SELL,FMXQ,145.27,7
6324,BUY,FYW,118.47,7
6331,SELL,QJJF,122.54,5
6332,SELL,FYW,114.24,2
6334,BUY,TLPJ,100.34,8
6340,SELL,AHF,120.88,2
6347,SELL,EJZ,169.39,2
6348,BUY,VUK,122.56,5
6351,SELL,IEYI,104.42,9
6354,SELL,TLPJ,119.71,6
6363,BUY,FYW,134.3,1
6364,BUY,FYW,114.99,8
6374,SELL,IEYI,188.45,1
6379,SELL,CHQX,104.07,9
6387,SELL,RXC,116.98,2
6396,BUY,QJJF,191.48,4
6399,SELL,PVAU,155.4,5
6401,BUY,VUK,177.59,9
6409,BUY,PVAU,177.51,1
6412,BUY,SSK,157.82,8
6422,SELL,TLPJ,155.09,7
6427,BUY,FYW,189.11,7
6433,BUY,SSK,108.58,10
6434,SELL,FYW,199.41,9
6438,BUY,ACGP,196.08,10
6442,CANCEL,PSBF,105.6,1
6451,SELL,QJJF,136.73,7
6459,CANCEL,JJI,189.2,8
6466,SELL,FYW,164.41,2
6467,SELL,VUK,113.36,2
6476,BUY,GGO,192.11,9
6485,BUY,SRBQ,107.39,1
6486,BUY,QJJF,153.67,9
6490,BUY,FMXQ,147.68,4
6500,BUY,JJI,120.86,8
6504,BUY,ACGP,190.07,9
6505,SELL,FYW,101.19,2
6506,SELL,VUK,105.35,1
6513,CANCEL,RXC,181.4,2
6520,BUY,RVU,163.97,2
6529,BUY,AHF,150.5,8
6532,BUY,FYW,168.77,8
6539,BUY,PVAU,105.47,3
6546,CANCEL,PSBF,152.66,10
6549,SELL,RVU,189.1,4
6555,SELL,EJZ,115.71,4
6562,SELL,GGO,173.53,4
6563,BUY,SRBQ,122.16,1
6565,BUY,RVU,139.27,6
6566,CANCEL,SSK,118.68,7
6570,BUY,GGO,167.1,5
6577,BUY,ZWWJ,116.72,1
6579,BUY,QJJF,136.26,9
6589,BUY,PVAU,156.14,3
6594,SELL,SRBQ,148.69,10
6596,SELL,ZWWJ,101.39,9
6604,BUY,IEYI,148.17,6
6606,SELL,JJI,141.87,3
6607,CANCEL,RXC,174.26,8
6609,SELL,EJZ,137.92,9
6615,BUY,QJJF,141.24,4
6622,SELL,SRBQ,198.96,3
6629,SELL,RXC,113.97,9
6637,BUY,PVAU,157.32,8
6639,BUY,FYW,124.22,9
6647,BUY,JJI,144.83,9
6657,BUY,JJI,189.69,7
6659,SELL,GGO,166.45,6
6660,BUY,JJI,163.67,6
6665,SELL,SSK,189.21,5
6673,SELL,ACGP,165.71,2
6681,BUY,VUK,174.08,8
6684,BUY,CHQX,114.28,3
6694,BUY,QJJF,157.09,7
6697,SELL,SRBQ,166.16,9
6706,SELL,EJZ,184.57,4
6713,BUY,AHF,110.82,2
6714,BUY,TLPJ,199.84,8
6724,BUY,USNZ,176.23,4
6730,SELL,EJZ,158.2,2
6735,BUY,ACGP,123.23,6
6745,SELL,PVAU,122.52,1
6748,BUY,SSK,107.62,1
6753,CANCEL,ZWWJ,133.1,2
6758,BUY,EJZ,165.15,8
6766,SELL,USNZ,116.99,9
6771,BUY,PSBF,115.24,6
6773,BUY,QJJF,135.1,1
6777,SELL,ACGP,121.29,10
6786,SELL,RXC,132.03,1
6791,SELL,FYW,136.37,9
6799,CANCEL,PSBF,180.46,9
6802,BUY,JJI,185.1,6
6803,BUY,PSBF,188.56,1
6813,CANCEL,USNZ,178.63,1
6820,BUY,PVAU,181.31,10
6823,CANCEL,AHF,182.68,6
6824,SELL,QJJF,199.2,7
6830,BUY,RVU,135.74,9
6838,BUY,IEYI,117.5,10
6847,SELL,FYW,194.32,4
6856,BUY,RXC,199.79,1
6863,CANCEL,ACGP,141.42,2
6869,BUY,RXC,189.59,3
6872,SELL,GGO,188.48,8
6875,SELL,SRBQ,121.79,6
6884,BUY,FYW,124.89,8
6886,BUY,QJJF,118.86,6
6891,CANCEL,PSBF,114.68,2
6901,BUY,TLPJ,108.19,10
6906,BUY,IEYI,142.05,3
6913,BUY,FYW,160.91,9
6914,BUY,EJZ,156.08,9
6923,BUY,GGO,192.11,4
6926,BUY,IEYI,157.1,6
6928,BUY,AHF,136.68,6
6935,SELL,VUK,114.77,2
6944,SELL,GGO,113.54,3
6949,BUY,CHQX,164.95,7
6957,SELL,VUK,169.92,2
6967,SELL,RVU,180.56,9
6969,SELL,SRBQ,185.01,2
6976,CANCEL,FMXQ,194.74,1
6985,SELL,TLPJ,187.94,9
6987,SELL,PSBF,127.93,2
6995,BUY,PVAU,199.81,10
7001,SELL,EJZ,114.17,1
7010,BUY,USNZ,173.83,3
7012,BUY,USNZ,103.59,8
7022,BUY,RVU,143.54,5
7032,SELL,FYW,162.82,2
7038,BUY,SRBQ,164.18,7
7039,SELL,TLPJ,189.94,2
7045,SELL,SRBQ,117.24,9
7048,BUY,FMXQ,183.53,8
7058,SELL,PVAU,119.86,2
7062,BUY,ZWWJ,170.56,5
7066,BUY,QJJF,143.04,9
7069,BUY,JJI,177.34,9
7079,BUY,USNZ,187.28,9
7083,SELL,SSK,137.04,7
7090,BUY,IEYI,141.86,4
7091,SELL,PVAU,174.51,6
7093,CANCEL,QJJF,192.37,9
7097,SELL,RVU,151.99,4
7105,CANCEL,CHQX,114.42,8
7107,SELL,USNZ,139.01,3
7112,BUY,SSK,165.98,6
7113,CANCEL,EJZ,175.71,5
7122,CANCEL,RXC,165.18,8
7125,SELL,ZWWJ,170.2,7
7133,BUY,JJI,135.2,10
7143,SELL,PSBF,154.95,9
7151,BUY,EJZ,189.49,2
7160,SELL,PSBF,146.52,3
7168,SELL,VUK,138.53,4
7169,SELL,PSBF,190.87,4
7171,BUY,QJJF,145.61,7
7176,BUY,CHQX,110.27,1
7177,BUY,FYW,115.36,7
7181,BUY,VUK,103.83,2
7184,BUY,FYW,147.79,2
7187,BUY,AHF,152.57,5
7191,SELL,PVAU,195.81,5
7199,BUY,QJJF,171.47,6
7201,CANCEL,FYW,199.31,4
7202,BUY,JJI,186.77,2
7205,SELL,SRBQ,193.54,6
7208,BUY,AHF,152.51,5
7210,SELL,GGO,156.14,7
7215,BUY,SRBQ,177.98,1
7223,SELL,USNZ,139.12,2
7233,BUY,PVAU,190.97,2
7237,SELL,FYW,164.11,9
7240,BUY,QJJF,132.09,2
7241,BUY,TLPJ,156.94,2
7247,SELL,SRBQ,155.91,8
7256,SELL,SSK,136.46,10
7258,BUY,JJI,119.88,5
7262,SELL,TLPJ,195.07,5
7271,BUY,TLPJ,119.31,5
7281,SELL,ZWWJ,124.19,4
7286,CANCEL,QJJF,134.42,3
7288,BUY,USNZ,115.67,5
7296,BUY,TLPJ,130.13,6
7303,SELL,USNZ,167.71,9
7311,SELL,SSK,108.18,9
7320,SELL,IEYI,191.25,5
7326,BUY,CHQX,131.6,4
7332,BUY,ACGP,105.69,8
7339,CANCEL,AHF,183.7,9
7349,SELL,AHF,159.42,9
7359,BUY,RVU,141.79,8
7364,CANCEL,USNZ,168.12,7
7366,BUY,RXC,197.46,4
7372,SELL,PSBF,188.61,8
7382,BUY,CHQX,133.76,4
7389,SELL,RXC,107.85,5
7397,SELL,SRBQ,177.39,1
7403,BUY,TLPJ,147.31,7
7411,BUY,EJZ,140.05,3
7419,SELL,ACGP,151.32,8
7421,SELL,QJJF,111.87,6
7423,SELL,JJI,169.34,6
7427,BUY,AHF,124.57,2
7434,SELL,SSK,113.43,8
7435,SELL,SRBQ,107.8,5
7438,BUY,CHQX,172.89,9
7446,BUY,ACGP,199.11,9
7452,BUY,SRBQ,167.31,7
7453,BUY,AHF,131.14,1
7458,BUY,AHF,143.15,3
7466,BUY,IEYI,107.33,10
7472,BUY,SSK,106.88,1
7475,SELL,RVU,170.61,4
7482,SELL,TLPJ,109.68,6
7491,BUY,USNZ,108.25,10
7493,BUY,AHF,191.55,3
7498,BUY,RVU,110.72,6
7503,SELL,VUK,158.0,1
7510,BUY,PSBF,170.88,1
7520,CANCEL,JJI,190.85,3
7524,SELL,RXC,112.62,3
7530,SELL,IEYI,125.14,8
7540,SELL,SRBQ,152.68,3
7543,SELL,PVAU,183.48,6
7549,SELL,SRBQ,113.7,7
7558,BUY,SSK,162.52,10
7559,SELL,ZWWJ,102.77,9
7567,CANCEL,CHQX,142.34,7
7570,BUY,QJJF,107.81,6
7580,CANCEL,JJI,141.51,8
7582,SELL,USNZ,109.89,10
7590,SELL,GGO,162.49,5
7597,SELL,PSBF,123.98,3
7605,SELL,TLPJ,117.66,6
7608,SELL,GGO,122.79,9
7613,CANCEL,SSK,137.42,9
7617,BUY,AHF,178.19,2
7625,CANCEL,TLPJ,141.13,1
7635,BUY,IEYI,158.72,4
7638,CANCEL,USNZ,122.01,7
7640,BUY,RXC,136.31,3
7646,BUY,TLPJ,126.69,7
7655,SELL,CHQX,163.85,7
7664,SELL,CHQX,140.25,3
7665,SELL,FMXQ,146.13,1
7675,BUY,FYW,137.98,8
7679,BUY,SSK,145.32,7
7685,BUY,RVU,105.28,10
7686,BUY,EJZ,132.19,2
7695,BUY,GGO,117.25,10
7703,BUY,AHF,159.56,6
7708,BUY,IEYI,158.65,2
7712,BUY,PVAU,167.31,10
7719,SELL,FMXQ,114.11,5
7720,SELL,EJZ,105.43,6
7725,BUY,SRBQ,169.48,3
7727,BUY,AHF,196.57,8
7731,SELL,JJI,174.12,6
7740,BUY,PVAU,186.62,2
7750,SELL,USNZ,138.3,5
7758,BUY,RVU,165.07,10
7768,BUY,JJI,153.12,3
7773,CANCEL,ZWWJ,180.98,5
7781,SELL,FMXQ,167.78,4
7783,SELL,SRBQ,188.97,4
7791,SELL,AHF,102.37,10
7798,SELL,RVU,178.93,5
7805,SELL,PVAU,143.68,1
7810,SELL,FMXQ,119.52,1
7812,BUY,IEYI,152.45,7
7813,BUY,AHF,109.93,7
7822,SELL,GGO,123.6,1
7832,BUY,TLPJ,125.07,2
7841,SELL,IEYI,107.71,2
7842,CANCEL,JJI,131.03,10
7849,SELL,RXC,112.75,10
7854,CANCEL,IEYI,103.05,5
7862,SELL,USNZ,193.51,8
7863,BUY,RXC,111.38,5
7867,BUY,RVU,141.18,6
7868,CANCEL,PVAU,159.21,9
7874,CANCEL,JJI,192.72,9
7883,BUY,PVAU,123.75,3
7892,BUY,GGO,170.8,5
7899,BUY,IEYI,134.88,9
7905,SELL,IEYI,124.58,1
7908,SELL,TLPJ,188.35,3
7918,BUY,IEYI,101.55,5
7920,BUY,USNZ,117.0,6
7929,SELL,ACGP,180.96,7
7930,CANCEL,ACGP,132.29,2
7938,SELL,QJJF,172.32,9
7947,SELL,USNZ,135.22,5
7956,BUY,QJJF,192.08,4
7961,BUY,FMXQ,153.32,5
7969,SELL,RVU,192.25,2
7975,SELL,TLPJ,163.73,2
7983,SELL,SSK,126.43,7
7987,BUY,FMXQ,101.79,1
7994,BUY,ZWWJ,190.4,7
8003,BUY,SRBQ,100.1,5
8011,BUY,FYW,135.0,10
8017,CANCEL,USNZ,155.89,3
8024,SELL,JJI,185.21,10
8025,CANCEL,ACGP,105.69,10
8030,SELL,VUK,190.51,3
8038,BUY,RVU,192.52,2
8039,BUY,SSK,172.72,5
8045,SELL,PVAU,172.52,4
8048,SELL,SSK,194.52,1
8058,SELL,ACGP,181.64,10
8059,BUY,EJZ,111.93,1
8060,SELL,SSK,184.23,8
8068,CANCEL,CHQX,105.37,6
8075,SELL,QJJF,156.15,5
8085,BUY,ZWWJ,141.49,8
8095,BUY,SRBQ,134.62,3
8102,SELL,FMXQ,131.72,7
8109,BUY,USNZ,123.9,4
8111,SELL,TLPJ,165.2,10
8116,BUY,PSBF,146.74,1
8126,BUY,ZWWJ,175.86,7
8132,BUY,ACGP,156.79,5
8133,SELL,GGO,181.94,3
8143,SELL,RVU,157.97,8
8151,SELL,ZWWJ,110.92,9
8153,BUY,SSK,110.52,10
8154,BUY,RVU,175.13,3
8164,BUY,VUK,160.7,9
8166,BUY,IEYI,123.46,1
8176,SELL,JJI,111.8,2
8185,BUY,RXC,119.55,7
8195,BUY,JJI,106.94,5
8204,SELL,EJZ,111.7,3
8210,BUY,ACGP,152.23,8
8220,BUY,CHQX,180.32,10
8226,CANCEL,RXC,118.18,4
8231,SELL,CHQX,138.01,1
8236,SELL,VUK,190.65,2
8245,SELL,VUK,151.53,10
8250,BUY,CHQX,120.17,4
8251,SELL,FYW,160.6,4
8254,SELL,SRBQ,198.25,6
8260,BUY,CHQX,112.33,6
8266,SELL,SRBQ,189.09,4
8269,BUY,PSBF,111.36,1
8279,CANCEL,VUK,132.1,9
8281,BUY,IEYI,126.73,8
8283,SELL,PVAU,140.07,6
8291,SELL,PVAU,114.56,6
8296,SELL,FMXQ,148.36,8
8300,BUY,VUK,164.59,1
8304,BUY,SSK,127.41,8
8307,SELL,QJJF,158.7,9
8315,BUY,AHF,158.82,10
8319,BUY,PSBF,105.02,3
8324,BUY,JJI,154.45,9
8332,CANCEL,SRBQ,155.58,6
8336,BUY,EJZ,103.01,10
8340,SELL,VUK,149.09,8
8347,CANCEL,JJI,186.22,6
8350,SELL,ZWWJ,123.83,8
8359,BUY,AHF,153.96,8
8369,BUY,GGO,176.34,3
8376,SELL,JJI,111.87,5
8386,SELL,CHQX,114.03,5
8388,BUY,JJI,136.11,3
8391,BUY,IEYI,129.15,5
8401,SELL,VUK,119.07,2
8409,BUY,FMXQ,190.83,2
8415,BUY,EJZ,165.34,5
8425,BUY,JJI,147.15,8
8430,CANCEL,GGO,170.43,4
8433,SELL,QJJF,164.88,5
8437,BUY,TLPJ,177.76,9
8444,SELL,ACGP,149.92,3
8447,BUY,VUK,170.07,3
8456,SELL,RVU,192.7,1
8465,SELL,PSBF,183.39,3
8468,CANCEL,FMXQ,137.57,5
8476,BUY,TLPJ,124.47,2
8481,SELL,IEYI,187.45,7
8485,SELL,RXC,120.17,5
8486,CANCEL,CHQX,112.86,4
8494,CANCEL,FYW,159.81,3
8495,BUY,SRBQ,177.96,3
8503,CANCEL,TLPJ,174.94,6
8513,BUY,USNZ,121.95,6
8514,CANCEL,CHQX,106.36,4
8518,BUY,VUK,182.62,2
8528,SELL,SSK,168.22,9
8529,SELL,RXC,126.68,2
8536,SELL,SRBQ,127.19,10
8543,CANCEL,PSBF,141.21,4
8550,SELL,SSK,105.52,6
8558,SELL,QJJF,166.38,4
8560,SELL,GGO,119.22,10
8561,BUY,FMXQ,132.96,10
8571,BUY,EJZ,133.11,10
8576,SELL,FMXQ,111.55,7
8584,BUY,TLPJ,113.48,1
8594,SELL,ACGP,156.69,4
8595,BUY,RVU,164.84,5
8599,BUY,USNZ,115.84,7
8608,BUY,ZWWJ,190.96,8
8611,BUY,IEYI,189.47,1
8616,BUY,CHQX,146.32,8
8618,BUY,ACGP,181.15,6
8627,SELL,FMXQ,155.92,9
8630,SELL,EJZ,159.11,9
8639,BUY,SSK,143.18,8
8641,SELL,PVAU,123.25,8
8651,BUY,USNZ,158.13,9
8655,BUY,ACGP,101.08,6
8664,SELL,PSBF,154.62,9
8669,BUY,VUK,116.6,1
8679,SELL,JJI,138.91,1
8684,BUY,JJI,184.4,7
8694,BUY,USNZ,126.55,9
8696,SELL,GGO,111.27,6
8704,SELL,JJI,135.17,9
8705,BUY,FYW,105.98,6
8714,BUY,ACGP,119.4,1
8720,SELL,PSBF,157.69,3
8728,BUY,RVU,185.59,7
8737,BUY,ACGP,149.04,7
8746,SELL,SSK,172.31,7
8749,SELL,QJJF,102.78,7
8754,SELL,ACGP,194.48,4
8755,BUY,AHF,173.33,5
8764,SELL,RVU,115.81,2
8772,BUY,FMXQ,107.37,7
8781,BUY,USNZ,153.73,5
8789,BUY,AHF,102.47,5
8797,BUY,IEYI,132.85,9
8803,SELL,TLPJ,171.78,5
8804,SELL,ACGP,168.31,9
8807,BUY,VUK,167.34,6
8814,SELL,VUK,176.69,10
8824,SELL,RXC,151.48,10
8828,BUY,PVAU,151.75,10
8836,SELL,SRBQ,102.24,2
8839,SELL,IEYI,194.43,5
8843,BUY,RVU,175.48,3
8847,SELL,ACGP,164.17,5
8854,BUY,AHF,111.88,8
8860,SELL,EJZ,101.07,7
8870,BUY,TLPJ,181.45,2
8877,SELL,IEYI,135.62,5
8886,BUY,FYW,170.44,9
8889,BUY,RXC,196.27,10
8898,BUY,ACGP,178.81,8
8908,SELL,ZWWJ,165.39,5
8915,SELL,ACGP,131.86,5
8923,SELL,IEYI,135.1,5
8929,BUY,SSK,111.86,1
8931,SELL,ZWWJ,185.76,7
8937,BUY,SRBQ,189.36,2
8942,BUY,ZWWJ,133.39,6
8952,CANCEL,CHQX,145.06,9
8958,SELL,SRBQ,140.28,8
8966,BUY,CHQX,142.16,3
8976,BUY,FMXQ,158.49,4
8982,BUY,RVU,167.11,1
8991,SELL,PVAU,176.69,4
8992,CANCEL,SRBQ,188.16,10
8995,SELL,FMXQ,134.49,10
9001,BUY,ZWWJ,162.34,8
9011,SELL,RVU,197.56,6
9013,BUY,RXC,141.76,6
9023,BUY,QJJF,102.57,9
9030,BUY,JJI,126.62,4
9039,SELL,USNZ,165.29,5
9040,BUY,ACGP,106.73,9
9043,SELL,FMXQ,154.75,5
9050,BUY,FYW,104.89,10
9060,SELL,CHQX,185.55,1
9069,SELL,GGO,168.61,4
9072,BUY,ZWWJ,107.48,1
9075,CANCEL,SRBQ,157.92,7
9082,SELL,ACGP,153.25,3
9089,SELL,QJJF,132.88,1
9093,BUY,VUK,154.58,5
9098,SELL,PSBF,106.24,7
9102,BUY,FYW,113.54,9
9104,BUY,CHQX,162.68,2
9112,BUY,CHQX,143.12,7
9122,SELL,QJJF,174.27,3
9124,SELL,SSK,196.61,6
9130,SELL,SSK,124.72,9
9132,BUY,GGO,111.05,4
9140,BUY,CHQX,150.67,3
9144,SELL,USNZ,160.99,7
9147,SELL,FYW,124.26,10
9156,SELL,IEYI,126.78,7
9162,CANCEL,FMXQ,112.55,6
9171,BUY,EJZ,134.29,5
9175,CANCEL,PSBF,131.37,5
9183,SELL,TLPJ,190.85,4
9193,CANCEL,QJJF,183.98,2
9195,BUY,EJZ,114.86,2
9199,BUY,USNZ,193.85,9
9205,BUY,IEYI,115.61,8
9215,SELL,RXC,155.2,7
9225,BUY,RVU,100.87,3
9233,SELL,RXC,161.23,2
9236,SELL,QJJF,122.44,7
9241,CANCEL,RVU,111.57,10
9248,SELL,FMXQ,103.7,3
9256,BUY,TLPJ,191.99,10
9266,BUY,JJI,126.16,2
9267,SELL,CHQX,165.4,4
9271,BUY,GGO,147.9,5
9278,BUY,FMXQ,193.1,6
9288,SELL,VUK,142.9,3
9298,SELL,PVAU,174.14,6
9300,BUY,RVU,109.66,10
9310,SELL,PSBF,132.29,10
9311,BUY,PVAU,145.92,6
9320,BUY,VUK,141.81,4
9330,SELL,PSBF,152.73,10
9338,SELL,FMXQ,150.51,3
9341,BUY,SRBQ,130.95,4
9343,SELL,QJJF,184.29,10
9353,SELL,AHF,130.32,6
9356,SELL,SSK,194.64,6
9361,SELL,SSK,164.62,9
9363,SELL,AHF,144.69,5
9370,SELL,RVU,195.45,1
9379,SELL,CHQX,140.64,1
9387,SELL,ACGP,178.21,8
9388,BUY,RVU,165.63,3
9391,SELL,AHF,112.1,8
9392,CANCEL,FYW,146.36,4
9394,SELL,ZWWJ,115.59,6
9402,BUY,TLPJ,140.04,10
9405,SELL,ZWWJ,190.15,8
9412,SELL,JJI,162.47,5
9418,CANCEL,ZWWJ,126.82,5
9423,BUY,PSBF,107.15,3
9424,SELL,QJJF,113.77,3
9431,SELL,SRBQ,191.93,8
9435,BUY,PVAU,122.08,10
9439,CANCEL,PSBF,194.45,6
9445,CANCEL,CHQX,109.3,10
9447,BUY,FYW,134.93,8
9449,BUY,AHF,188.36,7
9455,BUY,FMXQ,132.95,3
9457,BUY,FYW,154.38,4
9460,BUY,AHF,103.75,1
9464,SELL,RXC,141.44,9
9470,BUY,ACGP,187.89,8
9473,SELL,JJI,111.17,1
9480,BUY,GGO,190.43,1
9485,BUY,RVU,132.14,2
9495,BUY,RVU,141.74,1
9505,BUY,PVAU,131.96,10
9513,CANCEL,PSBF,122.94,1
9515,BUY,FMXQ,141.08,7
9516,BUY,QJJF,117.62,2
9524,SELL,VUK,172.08,2
9533,SELL,PSBF,160.81,2
9537,BUY,TLPJ,151.71,7
9544,CANCEL,ZWWJ,102.88,7
9546,SELL,CHQX,102.97,8
9553,BUY,FMXQ,145.47,8
9561,SELL,USNZ,171.32,5
9563,SELL,QJJF,112.71,10
9573,BUY,GGO,168.72,1
9577,SELL,USNZ,101.3,5
9578,SELL,GGO,173.96,7
9584,SELL,FYW,120.63,1
9593,SELL,IEYI,135.42,2
9598,SELL,TLPJ,185.59,7
9599,BUY,CHQX,162.19,2
9605,SELL,GGO,192.98,7
9610,SELL,JJI,121.08,7
9615,BUY,JJI,175.01,9
9624,CANCEL,QJJF,105.09,4
9628,BUY,ZWWJ,151.28,4
9629,SELL,GGO,167.8,3
9631,SELL,ZWWJ,102.82,3
9634,CANCEL,FMXQ,175.11,7
9643,BUY,EJZ,123.08,10
9651,BUY,PVAU,128.94,4
9657,SELL,VUK,182.31,8
9667,BUY,SSK,128.72,8
9671,SELL,RVU,180.61,2
9679,BUY,IEYI,142.39,6
9687,BUY,RXC,120.73,9
9695,BUY,PVAU,119.89,2
9698,SELL,QJJF,112.98,2
9705,BUY,CHQX,120.2,2
9711,SELL,VUK,119.34,3
9712,BUY,PSBF,109.24,10
9718,CANCEL,AHF,187.75,9
9721,BUY,SSK,134.83,8
9726,SELL,CHQX,101.87,8
